0.00054956, 0.000526479, 0.000904504, 0.00440461, 0.0147896, 0.0088989, 0.0076151, 0.0586093, 0.799534, 0.0292919, 0.00427221, 0.000815713, 0.00100481, 0.00215757, 0.000200815, 0.0519663, 0.00249378, 0.00656838, 0.00403542, 0.00136134	/written_work 0.894877
0.511636, 0.00172102, 0.0718039, 0.00488699, 0.0102051, 0.00219675, 0.00259484, 0.00155811, 0.351677, 0.00694247, 0.00314502, 0.0194145, 0.00313542, 0.00293819, 0.00187893, 0.00139759, 0.00103352, 0.000760225, 0.000589587, 0.000484844	/living_thing 0.977144
0.00108974, 0.00597422, 0.0117001, 0.00675853, 0.00468656, 0.087129, 0.0532129, 0.0687059, 0.0837269, 0.282919, 0.00100197, 0.00262165, 0.121182, 0.0227371, 0.023665, 0.00479712, 0.00318736, 0.20619, 0.00771306, 0.00100135	/person 0.990607 /person/actor 0.501149 /person/athlete 0.95224
0.0202331, 0.111262, 0.0940912, 0.0306401, 0.052928, 0.137739, 0.0960848, 0.0339517, 0.159213, 0.119975, 0.00293635, 0.0381753, 0.0203327, 0.0392043, 0.0154001, 0.0107369, 0.00657629, 0.0045149, 0.0033416, 0.00266359	/organization/sports_team 0.833777 /organization 0.534419
0.00179866, 0.0373613, 0.158623, 0.000548108, 0.00498977, 0.191098, 0.000591015, 0.0114348, 0.0486057, 0.0032971, 0.00152355, 0.0399412, 0.426829, 0.0169518, 0.0381133, 0.0103451, 0.00233007, 0.00252508, 0.00172938, 0.00136426	/person/athlete 0.989697 /person 0.965805
0.0217224, 0.0159727, 0.00352513, 0.00464917, 0.100918, 0.0273683, 0.00455701, 0.0150001, 0.177546, 0.00705265, 0.00109866, 0.13465, 0.386736, 0.000857981, 0.00168779, 0.00111635, 0.0867345, 0.00221539, 0.00632612, 0.000265821	/location 0.98427 /location/province 0.982862
0.00428219, 0.00374205, 0.00334547, 0.00382858, 0.0061144, 0.00905416, 0.0182759, 0.0242958, 0.0248269, 0.0269739, 0.00734314, 0.0419273, 0.0375071, 0.627146, 0.0251319, 0.00284909, 0.00224675, 0.0146511, 0.111936, 0.00452261	/art/film 0.90629 /art 0.79306
0.000504101, 0.000889406, 0.000991372, 0.00283745, 0.000866714, 0.0114347, 0.00526037, 0.101924, 0.0187842, 0.0861166, 0.0294499, 0.0300971, 0.00550595, 0.320832, 0.0941794, 0.0767993, 0.169264, 0.0304363, 0.00645209, 0.00737527	/person 0.935678 /person/artist 0.823029 /person/actor 0.5868
0.028622, 0.0392847, 0.0299975, 0.375852, 0.0268021, 0.00564474, 0.194123, 0.00961911, 0.00115985, 0.0598364, 0.00275861, 0.0036516, 0.180505, 0.00395978, 0.0344139, 0.000625524, 0.000604186, 0.000948946, 0.00131569, 0.000275101	/location 0.971029 /transportation/road 0.606776
0.0182263, 0.0144559, 0.0333845, 0.00180928, 0.0329173, 0.0125173, 0.0783479, 0.184401, 0.104566, 0.341492, 0.00669133, 0.123749, 0.00626908, 0.0195733, 0.00359689, 0.00576559, 0.00375284, 0.00309327, 0.00279728, 0.00259443	/location 0.736613
0.00084455, 0.000779609, 0.000766919, 0.0011103, 0.00233589, 0.00172878, 0.00521519, 0.0068605, 0.901854, 0.0615127, 0.000765724, 0.000898601, 0.00178399, 0.00456397, 0.000497831, 0.00143413, 0.000132251, 0.000378727, 0.00523641, 0.00130014	/event 0.989236 /event/military_conflict 0.978158 /event/attack 0.709269
0.00222882, 0.000430092, 0.00276127, 0.00791749, 0.0531206, 0.0144308, 0.0145002, 0.0413278, 0.603911, 0.0064275, 0.000849846, 0.0035314, 0.143398, 0.00385383, 0.0164363, 0.000212457, 0.0630026, 0.00298876, 0.0185134, 0.000158463	/organization/educational_institution 0.999741 /location 0.963069 /organization 0.909998
0.00274778, 0.00185485, 0.0250304, 0.0165154, 0.00489007, 0.0128146, 0.0901295, 0.0053234, 0.537906, 0.161193, 0.00129096, 0.00438112, 0.00674698, 0.00181061, 0.000739178, 0.0315628, 0.00625977, 0.0746054, 0.0125427, 0.00165527	/event 0.841416
0.0396864, 0.105491, 0.11094, 0.00537366, 0.0610284, 0.00333713, 0.0258496, 0.00935034, 0.0358636, 0.22531, 0.026875, 0.280023, 0.0172892, 0.00691573, 0.0141548, 0.00918361, 0.00744975, 0.00609234, 0.00517188, 0.00461454	/location 0.80825 /location/city 0.631491
0.000254325, 0.000189894, 0.00379047, 0.000554585, 0.00393894, 0.0332033, 0.0196114, 0.00239257, 0.0690787, 0.0187803, 0.0201283, 0.149572, 0.106922, 0.450492, 0.0115562, 0.0022566, 0.00911182, 0.0261712, 0.0681121, 0.00388407	/organization 0.917866
0.0138308, 0.0152476, 0.0359129, 0.096146, 0.0110897, 0.213582, 0.0165663, 0.0913523, 0.131141, 0.217504, 0.0923848, 0.0159372, 0.0162682, 0.0091335, 0.00647367, 0.00519578, 0.00411545, 0.00324022, 0.00264031, 0.00223868	/organization/educational_institution 0.961436 /location 0.862637 /organization 0.891794
0.00529956, 0.00289213, 0.00103337, 0.00377137, 0.0121543, 0.000175566, 0.955855, 0.00234971, 0.000202755, 0.00629431, 0.000107982, 0.00192534, 0.0017699, 2.57715e-05, 2.69871e-05, 0.00517954, 0.000873799, 4.07415e-05, 8.14501e-06, 1.38091e-05	/location 0.999091 /location/city 0.956382
0.00808418, 0.00801948, 0.00867059, 0.0123996, 0.0247744, 0.353189, 0.00937217, 0.0725776, 0.33103, 0.0600129, 0.00390384, 0.00456113, 0.00327226, 0.0228266, 0.00690178, 0.0112397, 0.00182187, 0.026896, 0.0292481, 0.0011995	/written_work 0.328415
0.00778005, 0.0820015, 0.0206485, 0.0301901, 0.0107866, 0.0163838, 0.0639927, 0.00520202, 0.596667, 0.0766829, 0.052552, 0.0090657, 0.00925396, 0.00519548, 0.00368247, 0.00295556, 0.00234103, 0.00184316, 0.00150191, 0.00127345	/location 0.989852
0.00288386, 0.00192088, 0.15604, 0.0192977, 0.00320171, 0.00229158, 0.0459462, 0.0289939, 0.391247, 0.14179, 0.000940355, 0.00360047, 0.0116076, 0.00028939, 0.000196916, 0.0999268, 0.000513262, 0.000312889, 0.0887107, 0.000287995	/location 0.302648
0.00370764, 0.0139912, 0.0444385, 0.0595777, 0.157602, 0.0606271, 0.0821779, 0.142322, 0.0304088, 0.312079, 0.000539064, 0.0156375, 0.00704541, 0.00412448, 0.00300115, 0.0417188, 0.00684112, 0.00708014, 0.00629626, 0.000784612	/person 0.94544 /person/politician 0.653127
0.00104579, 0.00264389, 0.091586, 0.00382093, 0.00793332, 0.0170076, 0.0051657, 0.0208681, 0.0799097, 0.0708941, 0.0193709, 0.00250036, 0.501948, 0.00190445, 0.0162313, 0.0355075, 0.0716237, 0.0469227, 0.00075218, 0.00236409	/government/political_party 0.58493
0.0133531, 0.0126061, 0.0125567, 0.0149413, 0.0167324, 0.0146989, 0.0159551, 0.0216823, 0.250603, 0.141404, 0.00317487, 0.00380928, 0.0102835, 0.297601, 0.00120186, 0.0629919, 0.0795377, 0.0219994, 0.00328488, 0.00158225	/location 0.867493 /location/city 0.640235
0.0119414, 0.0397811, 0.0750124, 0.00251047, 0.107233, 0.117521, 0.00431965, 0.148108, 0.102746, 0.256466, 0.00105199, 0.0019963, 0.0526111, 0.000388422, 0.0230984, 0.00136171, 0.00591024, 0.0388235, 0.00685578, 0.00226321	/person 0.987377
0.00907972, 0.013583, 0.756112, 0.0292084, 0.00245312, 0.00292111, 0.0156681, 0.00991673, 0.00294903, 0.102863, 0.00353347, 0.00128311, 0.0113523, 0.000898059, 0.000975935, 0.000703041, 0.00354796, 0.0302305, 0.00141469, 0.0013069	/location 0.88946
0.00407431, 0.00426485, 0.00549365, 0.0406696, 0.00186329, 0.0307488, 0.0412596, 0.18277, 0.0622033, 0.232634, 0.185988, 0.00876114, 0.00848296, 0.0530725, 0.0520339, 0.0516103, 0.0216545, 0.0100983, 0.00200288, 0.000313022	/person/author 0.323375
0.00949044, 0.099532, 0.0170437, 0.0133699, 0.00800166, 0.145847, 0.00220768, 0.052495, 0.064187, 0.0494173, 0.481546, 0.00425173, 0.0490581, 0.00141164, 0.00049556, 0.00069586, 0.000339081, 0.000232311, 0.000193937, 0.000184768	/location 0.97635
0.0133172, 0.0126335, 0.0146013, 0.0202142, 0.0255657, 0.109658, 0.0306184, 0.00222758, 0.0999367, 0.521308, 0.000661558, 0.0267627, 0.100834, 0.00175725, 0.00366795, 0.00374857, 0.000261934, 0.0103812, 0.00155607, 0.000288119	/location 0.976386 /location/city 0.545571
0.00095038, 0.000848598, 0.000747713, 0.000808622, 0.000494202, 0.00567215, 0.00477722, 0.00370479, 0.180996, 0.593994, 0.000625615, 0.00142653, 0.128998, 0.00486855, 0.0146058, 0.000872535, 0.000946675, 0.0142225, 0.000385121, 0.0400559	/organization/sports_team 0.955092 /organization 0.857118
0.00120771, 0.00163434, 0.000559024, 0.00413136, 0.00978295, 0.0489934, 0.199585, 0.239122, 0.25079, 0.18743, 0.000420115, 0.00679008, 9.11902e-05, 0.00220002, 0.00150589, 0.000681476, 0.00165255, 0.000710308, 0.0424158, 0.000297956	/building/sports_facility 0.888924 /building 0.686803
0.00981953, 0.017998, 0.0202422, 0.0274444, 0.0444498, 0.0370553, 0.0310679, 0.171974, 0.127086, 0.376439, 0.0943328, 0.0283538, 0.00367701, 0.0030994, 0.00195327, 0.00152937, 0.00119236, 0.000920706, 0.000741523, 0.000624	/location 0.5506
0.00655598, 0.0257709, 0.0563105, 0.00158913, 0.0288648, 0.191253, 0.028859, 0.320799, 0.271382, 0.0187053, 0.0292523, 0.00504629, 0.00515109, 0.00289199, 0.00204979, 0.00164517, 0.0013031, 0.00102597, 0.000836016, 0.000708846	/person 0.996072 /person/artist 0.856 /person/musician 0.50166
0.00231174, 0.00355267, 0.00376032, 0.00482117, 0.00427309, 0.0117632, 0.0074197, 0.319518, 0.318313, 0.192996, 0.076937, 0.0132723, 0.0135479, 0.00760627, 0.00539119, 0.00432699, 0.0034273, 0.00269842, 0.00219882, 0.00186435	/government_agency 0.944311 /location 0.675569 /person 0.628344 /location/country 0.853186 /person/artist 0.516821 /title 0.719049 /language 0.619004 /location/cemetery 0.808148
0.0239145, 0.0371377, 0.0681726, 0.0516007, 0.0435434, 0.129838, 0.148985, 0.225955, 0.129077, 0.00413452, 0.00126645, 0.000751217, 0.00195687, 0.00140808, 0.000577367, 0.123121, 0.00119184, 0.00073413, 0.00398984, 0.00264526	/location 0.99763 /location/province 0.743017
0.0148355, 0.0199892, 0.0783096, 0.0117231, 0.0422938, 0.0162866, 0.00392758, 0.0244598, 0.26269, 0.153014, 0.0586678, 0.064087, 0.0694317, 0.0548412, 0.0473759, 0.0361379, 0.0208293, 0.0107985, 0.00617066, 0.00413184	/location 0.737301
0.00053827, 0.0197372, 0.00117271, 0.00227191, 0.00193521, 0.00132131, 0.00217458, 0.000265998, 0.017769, 0.043209, 0.283646, 0.426657, 0.0765413, 0.111794, 0.00144531, 0.00574783, 0.000186231, 0.0012833, 0.000376772, 0.00192723	/location/country 0.813931 /location 0.627111
0.0131276, 0.0114717, 0.0102559, 0.011737, 0.0187444, 0.0277566, 0.0560269, 0.0744816, 0.0761096, 0.0826917, 0.00459468, 0.0164763, 0.0341753, 0.191123, 0.00716517, 0.0493508, 0.0938864, 0.00956106, 0.0387119, 0.172552	/person 0.834607
0.00527367, 0.0852001, 0.0634762, 0.167209, 0.12585, 0.109165, 0.0337767, 0.0661788, 0.0893775, 0.211503, 0.0251965, 0.00434663, 0.00443689, 0.00249102, 0.00176559, 0.00141707, 0.00112243, 0.000883719, 0.000720102, 0.000610564	/location 0.996244 /location/city 0.936689
0.00236477, 0.00231346, 0.00302083, 0.00444588, 0.0897698, 0.0225344, 0.0694009, 0.116516, 0.163886, 0.210773, 0.00174074, 0.00554041, 0.118902, 0.0129826, 0.0366121, 0.0759469, 0.00176454, 0.0261659, 0.0196397, 0.0156808	/person 0.982023 /person/author 0.558841
0.00146866, 0.0292019, 0.00177188, 0.00279623, 0.00334748, 0.00232363, 0.00589091, 0.0133955, 0.359564, 0.109481, 0.00188911, 0.0461144, 0.196943, 0.0510508, 0.00086146, 0.0030182, 0.130357, 0.0175271, 0.0203794, 0.00261857	/person 0.693636
0.0208294, 0.0144636, 0.156901, 0.00464904, 0.173144, 0.00168778, 0.0960928, 0.00133396, 0.0459079, 0.0195252, 0.00109842, 0.000625235, 0.127799, 0.00209372, 0.00509057, 0.000252466, 0.00249357, 0.325531, 0.000438786, 4.31261e-05	/location 0.917213 /location/county 0.573608
0.0397725, 0.032062, 0.0951555, 0.00593978, 0.0194414, 0.0123859, 0.348616, 0.0356259, 0.328999, 0.0282601, 0.031498, 0.00543368, 0.00554652, 0.003114, 0.00220715, 0.00177147, 0.00140314, 0.00110473, 0.000900194, 0.000763262	/location 0.997417 /location/city 0.968812
0.0137727, 0.0061896, 0.118118, 0.0148513, 0.072769, 0.0389934, 0.00885243, 0.0869795, 0.0375923, 0.518442, 0.0489036, 0.00843632, 0.00861151, 0.00483479, 0.00342682, 0.00275037, 0.0021785, 0.0017152, 0.00139764, 0.00118504	/person/monarch 0.990435 /person 0.959035 /person/politician 0.92005 /person/soldier 0.626593 /person/religious_leader 0.549131
0.022469, 0.0118986, 0.00511366, 0.05147, 0.00149563, 0.0044144, 0.063622, 0.0889626, 0.442573, 0.234093, 0.00112292, 0.00635096, 0.0316304, 0.000985652, 0.00520686, 0.00177693, 0.000801787, 0.0241169, 0.00161925, 0.000275887	/location/body_of_water 0.970771 /location 0.887705
0.000455617, 0.00159511, 0.29503, 0.000193198, 0.00404792, 0.414837, 0.243772, 0.00364878, 0.00247251, 0.0191674, 0.00866298, 0.00149444, 0.00152548, 0.000856454, 0.00060704, 0.000487211, 0.000385908, 0.000303837, 0.000247583, 0.000209922	/living_thing 0.986124
0.000725796, 0.00296411, 0.00104638, 0.00120785, 0.00266775, 0.00593901, 0.0161699, 0.0592882, 0.75223, 0.124363, 0.000734678, 0.00301597, 0.0186806, 0.00864307, 0.00126361, 0.000233274, 0.000399917, 0.000189262, 0.000130326, 0.000106348	/organization 0.882744 /organization/sports_team 0.786836
0.00250586, 0.0388487, 0.01736, 0.00146723, 0.126727, 0.262331, 0.0013076, 0.019272, 0.0356923, 0.02966, 0.0715982, 0.0954635, 0.00074948, 0.00505358, 0.163957, 0.00127004, 0.0330906, 0.0837015, 0.00895494, 0.000989994	/person 0.967813
0.0023054, 0.0314974, 0.0209308, 0.00210723, 0.00653054, 0.00334905, 0.0516792, 0.0379055, 0.197184, 0.104077, 0.000447774, 0.496853, 0.000666406, 0.0380975, 0.000640454, 0.0008375, 0.000599662, 0.00312431, 0.00106466, 0.000103478	/location 0.954093 /location/country 0.949994 /government_agency 0.725049 /location/cemetery 0.791282 /park 0.782403
0.00416352, 0.00240988, 0.0432727, 0.0586427, 0.222724, 0.0416293, 0.0206742, 0.019224, 0.0585082, 0.377997, 0.0883564, 0.0152423, 0.0155588, 0.00873523, 0.00619138, 0.00496922, 0.003936, 0.00309893, 0.00252518, 0.00214106	/person 0.955607 /person/artist 0.621325 /person/actor 0.639359
0.00740336, 0.00767981, 0.0458916, 0.043481, 0.123949, 0.0944638, 0.308939, 0.113906, 0.0343659, 0.16921, 0.0297212, 0.00512718, 0.00523365, 0.00293835, 0.00208265, 0.00167154, 0.00132399, 0.00104241, 0.000849416, 0.000720207	/location 0.996361 /location/city 0.752624
0.133567, 0.0184457, 0.0387499, 0.0172095, 0.00900101, 0.0327264, 0.0162326, 0.0516974, 0.0573813, 0.02209, 0.00688748, 0.0940545, 0.00390866, 0.00197205, 0.073939, 0.306635, 0.0045535, 0.0844815, 0.0164656, 0.010002	/person 0.581071
0.0215538, 0.0336858, 0.0492151, 0.00114597, 0.0488114, 0.0067504, 0.263267, 0.219577, 0.0419857, 0.156029, 0.00156286, 0.00762398, 0.00238731, 0.00109391, 0.135064, 0.0017153, 0.00726388, 0.000910323, 0.000113297, 0.000243516	/location 0.99087 /location/body_of_water 0.985034
0.00189231, 0.00195951, 0.00241543, 0.0195083, 0.300391, 0.0333687, 0.0117263, 0.364883, 0.0763852, 0.0795928, 0.000592135, 0.00222109, 0.0828558, 0.000213817, 0.0133501, 0.00203325, 0.0021561, 0.00146058, 0.00283863, 0.000155427	/music 0.816751
0.00300732, 0.00703844, 0.0148854, 0.435528, 0.005239, 0.0036244, 0.0121336, 0.0487353, 0.411392, 0.0220526, 0.0213131, 0.00367669, 0.00375305, 0.00210709, 0.00149347, 0.00119866, 0.00094943, 0.000747514, 0.000609115, 0.00051646	/location 0.970292
0.0104049, 0.0405223, 0.0493295, 0.0309181, 0.0214909, 0.120073, 0.0938335, 0.0166054, 0.0786181, 0.00937995, 0.000851344, 0.117153, 0.398997, 0.00813246, 0.00115628, 0.00128541, 0.00053654, 0.000309485, 0.000220615, 0.000181816	/location 0.987549 /location/province 0.955558
0.388695, 0.00655572, 0.00241354, 0.0152266, 0.0205629, 0.00183625, 0.00451263, 0.0375885, 0.00399032, 0.0526376, 0.00130178, 0.206306, 0.00200201, 0.000887668, 0.0131332, 0.0342314, 0.197147, 0.00559638, 0.00310633, 0.00226931	/art/film 0.954601 /art 0.903479
0.00260256, 0.0030368, 0.0892361, 0.00427668, 0.0176724, 0.0064362, 0.00163981, 0.0126192, 0.489798, 0.186825, 0.10893, 0.0187913, 0.0191816, 0.0107692, 0.007633, 0.00612626, 0.00485247, 0.00382049, 0.00311315, 0.00263959	/person 0.982102 /person/artist 0.691383 /person/author 0.60533 /person/actor 0.542068
0.0234674, 0.0083586, 0.0196923, 0.0116148, 0.0147114, 0.0128756, 0.0170114, 0.0301977, 0.108791, 0.709004, 0.00119114, 0.0267169, 0.00055955, 0.000508296, 0.0121688, 0.00188397, 0.000246589, 0.00054607, 0.000266041, 0.000188449	/location 0.976151 /location/city 0.953656
0.0155382, 0.0217804, 0.0653443, 0.0466951, 0.0024345, 0.0744128, 0.0873002, 0.0188875, 0.247622, 0.391552, 0.016664, 0.00287469, 0.00293438, 0.00164746, 0.00116769, 0.000937193, 0.000742328, 0.000584457, 0.000476247, 0.000403803	/location 0.915076
0.00499533, 0.0107147, 0.011493, 0.0303894, 0.00442834, 0.0196711, 0.0210149, 0.0158055, 0.295294, 0.397833, 0.110397, 0.0190445, 0.01944, 0.0109143, 0.00773584, 0.0062088, 0.00491784, 0.00387196, 0.00315509, 0.00267515	/organization 0.580749
0.0121779, 0.0134059, 0.0377905, 0.0177342, 0.00171005, 0.0108078, 0.0339915, 0.332462, 0.312064, 0.0193606, 0.00127351, 0.0145189, 0.0509911, 0.000432482, 0.000875965, 0.0332074, 0.0376647, 0.000994545, 0.063552, 0.00498456	/location 0.989748 /location/city 0.808892 /language 0.591137 /transportation/road 0.969345 /transportation 0.91116 /location/cemetery 0.866074
0.00202132, 0.00587451, 0.377691, 0.00314262, 0.0327577, 0.026616, 0.000827061, 0.0279903, 0.0364828, 0.28738, 0.0180154, 0.111211, 0.0179605, 0.0168307, 0.010763, 0.00800573, 0.00592029, 0.00435476, 0.0033773, 0.00277731	/person 0.925846 /person/athlete 0.742466
0.063383, 0.00480719, 0.299267, 0.0514313, 0.00417886, 0.340101, 0.0337226, 0.0511311, 0.00905543, 0.0595996, 0.000860351, 0.0171106, 0.00781642, 0.0257317, 0.00635638, 0.00953976, 0.00374958, 0.00470339, 0.0066124, 0.000842168	/person/artist 0.979598 /person 0.968658 /person/actor 0.922602 /person/musician 0.910548
0.0177494, 0.0173709, 0.00515067, 0.0194876, 0.00878436, 0.00164227, 0.00412929, 0.0228539, 0.365278, 0.440448, 0.00720509, 0.00544688, 0.0064732, 0.0598248, 0.0104929, 0.00099411, 0.00256529, 0.00148433, 0.00130103, 0.0013181	/location 0.931694 /location/city 0.930772
0.00479115, 0.0111184, 0.00437849, 0.190575, 0.0103854, 0.089409, 0.00333797, 0.0185963, 0.206392, 0.014237, 0.00183098, 0.0279153, 0.334132, 0.0506364, 0.00816134, 0.0103177, 0.00565497, 0.00364579, 0.00254879, 0.00193646	/person 0.978658 /person/artist 0.588024 /person/actor 0.860024
0.00160842, 0.00599865, 0.00108465, 0.00569744, 0.00624393, 0.00501304, 0.00296031, 0.00039295, 0.0101061, 0.00644536, 0.947915, 0.0050242, 0.000790621, 0.000385582, 0.000144907, 7.4484e-05, 4.42569e-05, 2.92092e-05, 2.21068e-05, 1.88927e-05	/location 0.801523
0.186128, 0.00791723, 0.00895673, 0.192466, 0.269506, 0.000888933, 0.00392319, 0.253609, 0.00750081, 0.035409, 0.0197481, 0.00340673, 0.00347747, 0.00195237, 0.00138381, 0.00111065, 0.000879716, 0.000692627, 0.00056439, 0.000478538	/location 0.994744 /geography 0.519601 /geography/mountain 0.960077
0.0232506, 0.0924129, 0.0286026, 0.0865085, 0.00837714, 0.203664, 0.299279, 0.0128579, 0.174044, 0.00806627, 0.00149514, 0.00527338, 0.0020997, 0.0148396, 0.00145925, 0.00267124, 0.0208086, 0.0036931, 0.00509042, 0.00550623	/location 0.980032
0.0118315, 0.0153343, 0.0244491, 0.0176144, 0.023637, 0.00185445, 0.0240893, 0.0286742, 0.0235071, 0.102505, 0.0252182, 0.658756, 0.0148783, 0.005139, 0.00801104, 0.00498632, 0.00355873, 0.00254108, 0.00190058, 0.0015141	/god 0.983805
0.0134809, 0.0204075, 0.00948294, 0.0374635, 0.0826944, 0.0160204, 0.39797, 0.0300022, 0.139347, 0.0180052, 0.137806, 0.0237728, 0.0242665, 0.013624, 0.00965646, 0.00775029, 0.00613882, 0.00483328, 0.00393842, 0.00333933	/location 0.987654 /location/country 0.864655
0.00152249, 0.00145121, 0.00063365, 0.00184565, 0.00154529, 0.00817271, 0.0363349, 0.00289559, 0.191507, 0.594198, 0.0354972, 0.0385897, 0.00185949, 0.00312583, 0.00792784, 0.000468692, 0.0174972, 0.0136656, 0.0401838, 0.00107858	/astral_body 0.838922
0.0627486, 0.0149893, 0.010563, 0.00353676, 0.000421844, 0.018743, 0.000750376, 0.0064736, 0.560557, 0.297529, 0.0138833, 0.00239499, 0.00244473, 0.00137255, 0.000972842, 0.000780805, 0.000618457, 0.00048693, 0.000396777, 0.000336421	/location 0.874598 /organization/educational_institution 0.863398
0.000328333, 0.000263358, 0.00147523, 0.00439342, 0.000415828, 0.000772794, 0.0112295, 0.00355577, 0.0453935, 0.0339207, 0.472723, 0.406455, 0.00434934, 0.00156671, 0.00210558, 0.00889832, 0.00138921, 0.000236433, 0.000308657, 0.000218832	/person 0.615108
0.463514, 0.117674, 0.100286, 0.00202487, 0.027331, 0.13058, 0.00281333, 0.0463157, 0.0402699, 0.0280095, 0.0241359, 0.00416366, 0.00425013, 0.00238616, 0.00169127, 0.00135742, 0.00107518, 0.00084652, 0.00068979, 0.000584863	/person 0.977685 /person/actor 0.966231
0.00995625, 0.00911611, 0.00866431, 0.0104737, 0.0150231, 0.0149979, 0.0169423, 0.0157272, 0.0454943, 0.198772, 0.00273236, 0.0342817, 0.00516387, 0.206258, 0.368349, 0.00125723, 0.00103792, 0.00661513, 0.00494337, 0.0241945	/organization 0.777538 /organization/company 0.648212 /news_agency 0.538902 /broadcast_network 0.707849
0.00690205, 0.00603145, 0.00539225, 0.00617092, 0.00985522, 0.0145935, 0.0294572, 0.0391601, 0.040016, 0.0434767, 0.0120409, 0.235747, 0.00187896, 0.040079, 0.0479227, 0.0168763, 0.00201376, 0.00388957, 0.431977, 0.00651986	/broadcast_program 0.668291
0.00149582, 0.000814859, 0.0118511, 0.00594953, 0.0207001, 0.000508471, 0.00249226, 0.0325828, 0.0626267, 0.0188384, 0.822537, 0.0104365, 0.00268563, 0.00244174, 0.00121303, 0.000830974, 0.000624284, 0.000504807, 0.000447776, 0.000418198	/military 0.863901 /organization 0.751076
0.00470615, 0.0113131, 0.0264947, 0.013937, 0.0503553, 0.00131889, 0.0919857, 0.00124511, 0.45131, 0.00682186, 0.000652409, 0.032717, 0.0266275, 0.000151835, 0.073916, 0.0981457, 0.000498637, 0.106913, 0.000833458, 5.66267e-05	/location/country 0.993409 /location 0.973815 /people/ethnicity 0.738212 /people 0.717038
0.016216, 0.0430048, 0.142341, 0.087481, 0.0611218, 0.0856281, 0.00179794, 0.0168303, 0.434543, 0.00939271, 0.0595725, 0.0102768, 0.0104902, 0.00588955, 0.00417441, 0.00335039, 0.00265377, 0.00208939, 0.00170255, 0.00144357	/location 0.986557 /location/city 0.736578
0.00735658, 0.00791843, 0.017009, 0.0385507, 0.0237104, 0.0425165, 0.0615504, 0.129042, 0.0804643, 0.357012, 0.00660849, 0.166109, 0.0289758, 0.00528656, 0.0087095, 0.00549061, 0.00430131, 0.0035593, 0.00306671, 0.00276257	/person 0.979468
0.000544527, 0.00180265, 0.00481859, 0.0081472, 0.0128637, 0.0423012, 0.00165233, 0.75865, 0.0364228, 0.0850184, 0.028003, 0.00483077, 0.00493109, 0.00276848, 0.00196225, 0.00157491, 0.00124745, 0.000982151, 0.00080031, 0.000678572	/person/musician 0.90574 /person 0.60218 /organization 0.655637 /person/artist 0.757829
0.000687859, 0.00789272, 0.00745823, 0.0607887, 0.82324, 0.0300831, 0.0245825, 0.0200439, 0.00125967, 0.0188871, 5.828e-05, 0.00035981, 0.00120117, 1.4481e-05, 1.78145e-05, 0.00264016, 0.000741089, 2.99565e-05, 5.28862e-06, 8.62842e-06	/location 0.999256 /location/city 0.939391
0.00250951, 0.0022344, 0.00204554, 0.00234701, 0.00323148, 0.0031835, 0.00374498, 0.00644452, 0.0144861, 0.941103, 0.00117811, 0.000905734, 0.00156127, 0.00216613, 0.00538445, 0.00177789, 0.000806484, 0.00379658, 0.000487601, 0.000605979	/organization/educational_institution 0.991513 /organization 0.85123
0.0176887, 0.00829754, 0.00972609, 0.0101498, 0.020284, 0.00101078, 0.0359729, 0.0286092, 0.143372, 0.6078, 0.0686252, 0.0118385, 0.0120843, 0.00678454, 0.00480876, 0.00385952, 0.00305704, 0.00240689, 0.00196127, 0.00166293	/location 0.988974 /location/country 0.978859 /person/artist 0.65243
0.00990694, 0.0032806, 0.00561993, 0.0129935, 0.00428035, 0.0101102, 0.0228622, 0.0216942, 0.0645687, 0.079238, 0.486386, 0.248919, 0.0265454, 0.00086502, 0.00195991, 0.000229939, 0.00026575, 0.000130955, 8.21249e-05, 6.08067e-05	/location 0.794532 /location/city 0.746679
0.00227422, 0.00289533, 0.00383229, 0.0207035, 0.000602846, 0.187588, 0.0113955, 0.0323599, 0.155654, 0.281904, 0.0246223, 0.0170471, 0.0885736, 0.00780153, 0.122512, 0.03451, 0.00367253, 0.00057467, 0.000932097, 0.000544569	/person 0.284296
0.00381915, 0.00253223, 0.0551126, 0.000655444, 0.00224563, 0.00449233, 0.019909, 0.00753515, 0.0058154, 0.138196, 0.23688, 0.253546, 0.202837, 0.000359858, 0.00743299, 0.0291508, 0.000771989, 0.0165416, 0.00271508, 0.00945169	/title 0.929522
0.000529796, 0.00664697, 0.00119365, 0.00527451, 0.00137582, 0.00321093, 0.0133246, 0.84049, 0.0143651, 0.06811, 0.026655, 0.00459823, 0.00469372, 0.00263521, 0.00186779, 0.00149909, 0.0011874, 0.000934873, 0.000761785, 0.000645907	/organization 0.2911
0.145247, 0.173066, 0.0287491, 0.0595151, 0.00167909, 0.0785881, 0.0019112, 0.12428, 0.0252206, 0.153194, 0.12223, 0.0210857, 0.0215236, 0.0120841, 0.00856499, 0.00687428, 0.00544495, 0.00428697, 0.00349326, 0.00296188	/event/election 0.977143 /event 0.95562
0.000263962, 0.00561037, 0.00886029, 0.0527473, 0.0315301, 0.287411, 0.150434, 0.228011, 0.0969489, 0.0843462, 0.0315539, 0.00544333, 0.00555637, 0.00311953, 0.00221107, 0.00177461, 0.00140563, 0.00110669, 0.000901792, 0.000764616	/product 0.339692
